,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962875650.428998,6962875650.428998,,13,,,,2022-08-24T20:12:00.000Z,0.9997767939186935,418548125.3880979,-9.1208,-0.02256171,-0.01272252,0.02058058,0.0158324,-0.00304937,-0.06545592,6961321494.240441,0.6674,6961321494.24,,2022-08-24T20:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:14:09.088577
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:12:00.000Z,0.8326972857629731,323259508.4125934,-16.2046,0.06480292,0.15585563,-7.30041778,1.36342519,38.94671256,38.53500094,6696655387.211798,0.6418,8326972857.63,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031264.538188,404229626.49901325,,15,,,,2022-08-24T20:12:00.000Z,23.434158115190932,360316643.7220739,-20.1938,0.41559899,0.28899093,-10.43729927,7.10528144,15.33611936,-2.85022917,6679467720.9607115,0.6406,16872593842.94,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130950.0,19130950.0,,1,,,,2022-08-24T20:13:00.000Z,21701.945135337955,31960228763.230675,-0.4676,-0.09168754,0.7302401,-6.89505977,-1.93145837,2.53731716,-26.01307868,415178827286.8937,39.8255,455740847842.1,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122096610.9365,122096610.9365,,2,,,,2022-08-24T20:13:00.000Z,1677.4886293208046,16907131101.896782,-8.8247,0.14472972,1.439371,-8.9098265,10.53344397,39.32372973,-7.98479903,204815676524.58496,19.6444,204815676524.58,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T20:13:00.000Z,1.0000129967053089,48683942669.54595,-8.1055,0.00092891,0.00484959,-0.00448809,-0.00530624,0.04804567,0.0951889,67550432937.2868,6.4763,69158675856.25,,2022-08-24T20:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 20:15:09.747594
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274655352.231,52274655352.231,,4,,,,2022-08-24T20:13:00.000Z,1.0000272345470445,7361872710.948616,35.1716,-0.0083965,-0.00786615,-0.00290178,-0.02106237,-0.01714436,-0.01928488,52276079028.79143,5.0145,52276079028.79,,2022-08-24T20:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:15:09.747594
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:13:00.000Z,298.88345716621376,937119865.7821363,-14.2781,-0.03493588,0.09381691,-3.24039394,17.61708547,26.87506565,-3.17084573,48221038364.30726,4.625,59776691433.24,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19136585098.239254,19136585098.239254,,6,,,,2022-08-24T20:13:00.000Z,0.9999454679392257,4795137336.693648,-0.5383,-0.0172044,-0.02218845,-0.01558587,0.06355988,-0.10753565,-0.15481617,19135541540.817665,1.8354,19135541540.82,,2022-08-24T20:13:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:15:09.747594
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:13:00.000Z,0.35018377082744706,933798018.9178169,-1.0307,0.37656988,1.19924871,-7.41932526,1.33779063,-2.99478916,-10.71628268,17347131779.68253,1.6638,35018377082.74,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,34155827432.812,34277702081.605,,8,,,,2022-08-24T20:13:00.000Z,0.46434500406824414,502314294.0085573,-11.8705,-0.2274763,0.40657552,-14.07711258,-5.55249815,-4.88249642,-3.2166083,15860087828.243334,1.5212,20895525183.07,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250778.0841822,511616946.142289,,9,,,,2022-08-24T20:13:00.000Z,35.79434520737523,913160022.0187094,2.539,-0.46674749,0.85198866,-12.48203075,-7.10898967,-11.02330533,-18.97205871,12501202914.689617,1.199,18312993584.16,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:13:00.000Z,0.06913235453250442,332822368.9318902,-3.9758,-0.21943673,0.97833726,-15.9863514,7.10854767,2.56068367,-11.89880797,9171842313.67861,0.8797,9171842313.68,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1110514214.337063,1225737884.662243,,11,904869778.0,6945500778.013014,,2022-08-24T20:13:00.000Z,7.675690963360934,313118032.49815005,-11.7274,-0.46309002,0.62559437,-9.56311402,9.42866807,-4.08941511,-16.27902546,8523963919.670862,0.8176,9408385204.75,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:13:00.000Z,1.3269759204486546e-05,391154644.43420786,-4.4635,-0.06024824,0.45274837,-13.68436408,19.54270793,15.47385457,23.59064063,7285937498.714371,0.6988,7825641847.97,,2022-08-24T20:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:15:09.747594
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962875650.428998,6962875650.428998,,13,,,,2022-08-24T20:13:00.000Z,0.9998511083827094,418499937.4047134,-8.9535,-0.02539798,-0.02343738,0.00518574,0.01427638,-0.01392316,-0.03377493,6961838936.612412,0.6675,6961838936.61,,2022-08-24T20:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:15:09.747594
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:13:00.000Z,0.8327027915862295,323332902.52163815,-16.1057,0.03026191,0.06950679,-7.53018294,1.20561857,39.28513957,38.53503232,6696699665.728855,0.6423,8327027915.86,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031264.538188,404229626.49901325,,15,,,,2022-08-24T20:13:00.000Z,23.447487377306096,360093011.0403995,-20.2564,0.38840932,0.20084501,-10.6619576,7.0306523,15.47590837,-2.83400447,6683266977.396757,0.641,16882190911.66,,2022-08-24T20:13:00.000Z,,,,,,2022-08-24 20:15:09.747594
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130950.0,19130950.0,,1,,,,2022-08-24T20:14:00.000Z,21704.32056165788,31955420295.132015,-0.463,-0.09657647,0.73234015,-6.88516664,-1.93520136,2.5060403,-26.00538733,415224271449.0488,39.8299,455790731794.82,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122096610.9365,122096610.9365,,2,,,,2022-08-24T20:14:00.000Z,1677.8856032006615,16909369373.277979,-8.8115,0.14384211,1.44477509,-8.89545482,10.57803799,39.29545767,-7.96051475,204864145689.9458,19.649,204864145689.95,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T20:14:00.000Z,1.0000108805563361,48684120576.76288,-8.1051,0.00049137,0.00329851,-0.0052363,-0.00515949,0.04807874,0.09345077,67550289992.36534,6.4763,69158529508.09,,2022-08-24T20:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 20:16:10.182436
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274655352.231,52274655352.231,,4,,,,2022-08-24T20:14:00.000Z,1.0000043378233896,7362066629.948771,35.1751,-0.00996321,-0.00948849,-0.00311082,-0.01827667,-0.04893558,-0.02358213,52274882110.453674,5.0144,52274882110.45,,2022-08-24T20:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:16:10.182436
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:14:00.000Z,298.9574295152808,936881968.1022085,-14.3028,-0.02976662,0.11146747,-3.21001453,17.6537153,26.81117811,-3.14659754,48232972860.50214,4.6261,59791485903.06,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19136585098.239254,19136585098.239254,,6,,,,2022-08-24T20:14:00.000Z,0.9999535500003637,4794710063.474332,-0.5447,-0.01899711,-0.01971993,-0.02035776,0.06738405,-0.11237379,-0.15451372,19135696203.8684,1.8355,19135696203.87,,2022-08-24T20:14:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:16:10.182436
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:14:00.000Z,0.35025883176220496,933984427.458935,-1.0895,0.40214808,1.21673998,-7.41602693,1.35998377,-2.97992263,-10.69978436,17350850089.996212,1.6642,35025883176.22,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,34155827432.812,34277702081.605,,8,,,,2022-08-24T20:14:00.000Z,0.4644300914233284,502363575.42055494,-11.8626,-0.2283575,0.41099953,-14.05794802,-5.55144032,-4.89195251,-3.20501761,15862994057.260305,1.5215,20899354114.05,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250778.0841822,511616946.142289,,9,,,,2022-08-24T20:14:00.000Z,35.80503530149655,913427897.7029314,2.5736,-0.45435683,0.8721482,-12.44304186,-7.09101658,-11.03696687,-18.94321632,12504936438.379282,1.1994,18318462817.47,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:14:00.000Z,0.06914815660403698,332892914.4772906,-3.9025,-0.2150777,0.98999566,-15.96528544,7.13849341,2.52942275,-11.87372095,9173938786.586355,0.8799,9173938786.59,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1110514214.337063,1225737884.662243,,11,904869778.0,6947656099.087097,,2022-08-24T20:14:00.000Z,7.678072876346078,312947308.5405608,-11.8718,-0.45912656,0.64205691,-9.4732949,9.4535015,-4.10518468,-16.2512369,8526609067.898178,0.8179,9411304805.73,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:14:00.000Z,1.3274199455255392e-05,391235814.7255351,-4.4516,-0.05282608,0.44375468,-13.65688766,19.56823322,15.45182497,23.63446724,7288375477.360547,0.699,7828260419.39,,2022-08-24T20:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:16:10.182436
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962875650.428998,6962875650.428998,,13,,,,2022-08-24T20:14:00.000Z,0.9997771293819794,418496589.05399704,-8.9641,-0.04253894,-0.03570517,0.00309353,0.01320089,-0.03294993,-0.04813919,6961323830.029586,0.6674,6961323830.03,,2022-08-24T20:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:16:10.182436
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:14:00.000Z,0.8328749388497143,323341755.37142915,-16.1114,0.03013319,0.094581,-7.51344231,1.20342553,39.27645616,38.54717894,6698084095.483965,0.6425,8328749388.5,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031264.538188,404229626.49901325,,15,,,,2022-08-24T20:14:00.000Z,23.46146151047848,360177310.1706413,-20.2346,0.42395871,0.26790314,-10.62084247,7.07970269,15.48984092,-2.76587782,6687250042.245707,0.6414,16892252287.54,,2022-08-24T20:14:00.000Z,,,,,,2022-08-24 20:16:10.182436
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130950.0,19130950.0,,1,,,,2022-08-24T20:15:00.000Z,21706.47740060162,31954688178.4183,-0.4683,-0.09477176,0.71120887,-6.87203612,-1.93948219,2.52621204,-25.98105855,415265533827.03955,39.8338,455836025412.63,,2022-08-24T20:15:00.000Z,,,,,,2022-08-24 20:17:10.586856
